,player_id,name_first,name_last,country,current_elo,matches_played,peak_elo,peak_elo_date
41148,141164,Subharatna,Shahi,NEP,1500,0,1500,N/A
41149,141165,Sehal,Moloobhai,IND,1500,0,1500,N/A
41150,141166,,,PHI,1500,0,1500,N/A
41151,141167,Johan,Guba,PHI,1500,0,1500,N/A
41152,141168,Ion,De Guzman,PHI,1500,0,1500,N/A
41153,141169,Jose Clemente,Cabrera,PHI,1500,0,1500,N/A
41154,141170,Raphael,Mak,MAS,1500,0,1500,N/A
41155,141171,John Rey,Moreno,PHI,1500,0,1500,N/A
41156,141172,,,PHI,1500,0,1500,N/A
41157,141173,Jose Figueroa,Tinio,PHI,1500,0,1500,N/A
41158,141174,Richmond,Paguyo,PHI,1500,0,1500,N/A
41159,141175,James,Ambler,GBR,1500,0,1500,N/A
41160,141176,Chase,Emerson,USA,1500,0,1500,N/A
41161,141177,Andrew,Sanzo,USA,1500,0,1500,N/A
41162,141178,Jake,Leivent,USA,1500,0,1500,N/A
41163,141179,Timikan,Solomon,USA,1500,0,1500,N/A
41164,141180,Richard,Beard,USA,1500,0,1500,N/A
41165,141181,Justin,Duke,USA,1500,0,1500,N/A
41166,141182,Adolfo,Solares,MEX,1500,0,1500,N/A
41167,141183,Joel,Reckewey,USA,1500,0,1500,N/A
41168,141184,Alfredo,Solares,MEX,1500,0,1500,N/A
41169,141185,Pablo,Solares,MEX,1500,0,1500,N/A
41170,141186,Alex,Condom Gamez,ESP,1500,0,1500,N/A
41171,141187,Jesus Daniel,Lara Perez,ESP,1500,0,1500,N/A
41172,141188,Sergi,Torrent Crosa,ESP,1500,0,1500,N/A
41173,141189,Roberto,Tornil Marclay,ESP,1500,0,1500,N/A
41174,141190,Alexander,Latinjak,GER,1500,0,1500,N/A
41175,141191,Gerardo,Cardoso,MEX,1500,0,1500,N/A
41176,141192,Daniel,Quintana Codina,ESP,1500,0,1500,N/A
41177,141193,Santiago,Mazzochi,ARG,1500,0,1500,N/A
41178,141194,Ezequiel,Giarrizzo,ARG,1500,0,1500,N/A
41179,141195,Franco,Sengiali,ARG,1500,0,1500,N/A
41180,141196,Sebastian,Salomon,ARG,1500,0,1500,N/A
41181,141197,Mario,Leguizamon,ARG,1500,0,1500,N/A
41182,141198,Christophe,Sanches,FRA,1500,0,1500,N/A
41183,141199,Ludovic,Pele,FRA,1500,0,1500,N/A
41184,141200,Alexandre,Maye,FRA,1500,0,1500,N/A
41185,141201,Bruno,Guey,FRA,1500,0,1500,N/A
41186,141202,Taron,Nakano,JPN,1500,0,1500,N/A
41187,141203,Takeshi,Suzuki,JPN,1500,0,1500,N/A
41188,141204,Hiroshi,Kiyohara,JPN,1500,0,1500,N/A
41189,141205,Yu Ta,Yamaguchi,JPN,1500,0,1500,N/A
41190,141206,Jokuo,Sao,JPN,1500,0,1500,N/A
41191,141207,Ryouji,Imamura,JPN,1500,0,1500,N/A
41192,141208,Tatsuya,Nakagawa,JPN,1500,0,1500,N/A
41193,141209,Toyofuku,Kouhei,JPN,1500,0,1500,N/A
41194,141210,Kazumi,Taira,JPN,1500,0,1500,N/A
41195,141211,Masumi,Namne,JPN,1500,0,1500,N/A
41196,141212,Jeffrey,Haich,USA,1500,0,1500,N/A
41197,141213,Philip,Radziejewski,USA,1500,0,1500,N/A
41198,141214,Giovanni,Chessari,ITA,1500,0,1500,N/A
41199,141215,Romain,Bazire,FRA,1500,0,1500,N/A
41200,141216,Tetsutaro,Kato,JPN,1500,0,1500,N/A
41201,141217,Kenichi,Oyama,JPN,1500,0,1500,N/A
41202,141218,Boris,Kuharic,CRO,1500,0,1500,N/A
41203,141219,Fabrizio,Perella,ITA,1500,0,1500,N/A
41204,141220,Gaetan,Maquet,BEL,1500,0,1500,N/A
41205,141221,Erik,Petersson,SWE,1500,0,1500,N/A
41206,141222,Gerhard,Posch,AUT,1500,0,1500,N/A
41207,141223,Marco,Cepile,ITA,1500,0,1500,N/A
41208,141224,Marc,Rousseaux,BEL,1500,0,1500,N/A
41209,141225,Viktor,Libal,AUT,1500,0,1500,N/A
41210,141226,Radu,Mangiurea,ROU,1500,0,1500,N/A
41211,141227,Philip,Ten Hamm,NED,1500,0,1500,N/A
41212,141228,Arthur,Hicks,GBR,1500,0,1500,N/A
41213,141229,Ivan,Simovic,CRO,1500,0,1500,N/A
41214,141230,Stefano,Rimoldi,ITA,1500,0,1500,N/A
41215,141231,Vedran,Flanjak,CRO,1500,0,1500,N/A
41216,141232,Aleksander,Mamula,CRO,1500,0,1500,N/A
41217,141233,Tommaso,Del Gaudio,ITA,1500,0,1500,N/A
41218,141234,Roberto,Gulbicki,ITA,1500,0,1500,N/A
41219,141235,Aymeric,Henou,FRA,1500,0,1500,N/A
41220,141236,Sebastien,Jolly,FRA,1500,0,1500,N/A
41221,141237,Cristian,Bustos,ARG,1500,0,1500,N/A
41222,141238,Sebastian,Bettiol,ARG,1500,0,1500,N/A
41223,141239,Fernando,Gallegos,ARG,1500,0,1500,N/A
41224,141240,Juan Ignacio,Malacrida,ARG,1500,0,1500,N/A
41225,141241,Toshinori,Hirata,JPN,1500,0,1500,N/A
41226,141242,Takashi,Makino,JPN,1500,0,1500,N/A
41227,141243,Kazuaki,Akiyama,JPN,1500,0,1500,N/A
41228,141244,Yoichi,Yokoyama,JPN,1500,0,1500,N/A
41229,141245,Masao,Niitsu,JPN,1500,0,1500,N/A
41230,141246,Kimihiro,Naito,JPN,1500,0,1500,N/A
41231,141247,Hirotada,Osada,JPN,1500,0,1500,N/A
41232,141248,Toshiya,Fukami,JPN,1500,0,1500,N/A
41233,141249,Akihito,Miyashita,JPN,1500,0,1500,N/A
41234,141250,Naoki,Kobayashi,JPN,1500,0,1500,N/A
41235,141251,Hiroshi,Abe,JPN,1500,0,1500,N/A
41236,141252,Takehito,Suzuki,JPN,1500,0,1500,N/A
41237,141253,Ryuta,Nakatsuka,JPN,1500,0,1500,N/A
41238,141254,Bradley,Weaver,USA,1500,0,1500,N/A
41239,141255,Scott,Sajowitz,USA,1500,0,1500,N/A
41240,141256,Stephen,Askey,GBR,1500,0,1500,N/A
41241,141257,Justin,Hartley,AUS,1500,0,1500,N/A
41242,141258,Niklas,Lindstrom,SWE,1500,0,1500,N/A
41243,141259,Rusty,Walker,USA,1500,0,1500,N/A
41244,141260,Russell,Grogan,USA,1500,0,1500,N/A
41245,141261,Zack,Funk,USA,1500,0,1500,N/A
41246,141262,Jamil,Vohra,USA,1500,0,1500,N/A
41247,141263,Andres,Llama,PUR,1500,0,1500,N/A
41248,141264,Aaron,Brantly,USA,1500,0,1500,N/A
41249,141265,Kenneth,Sciara,USA,1500,0,1500,N/A
41250,141266,Conrad,Ricamora,USA,1500,0,1500,N/A
41251,141267,,,FRA,1500,0,1500,N/A
41252,141268,Jean Christian,Maujean,FRA,1500,0,1500,N/A
41253,141269,Noury,Ouasty,FRA,1500,0,1500,N/A
41254,141270,Michael,Viaux,FRA,1500,0,1500,N/A
41255,141271,Romain,Boumessata,FRA,1500,0,1500,N/A
41256,141272,Guillaume,Pichot,FRA,1500,0,1500,N/A
41257,141273,Nauman Ali,Malik,PAK,1500,0,1500,N/A
41258,141274,Jose Tomas,Valverde Bergel,ESP,1500,0,1500,N/A
41259,141275,Stephen,Andis,AUS,1500,0,1500,N/A
41260,141276,Tomas,Mecho Ruiz,ESP,1500,0,1500,N/A
41261,141277,Vicente,Egea Someno,ESP,1500,0,1500,N/A
41262,141278,Juan David,Carrillo Rodriguez,ESP,1500,0,1500,N/A
41263,141279,Miguel Angel,Lucas Santos,ESP,1500,0,1500,N/A
41264,141280,Maarten,De Boer,NED,1500,0,1500,N/A
41265,141281,Gregory,Johnstone,GBR,1500,0,1500,N/A
41266,141282,Massimo,Bellini,ITA,1500,0,1500,N/A
41267,141283,David,Herlong,USA,1500,0,1500,N/A
41268,141284,Dare,Okupe,NGR,1500,0,1500,N/A
41269,141285,Sean,Sigl,USA,1500,0,1500,N/A
41270,141286,Calle,Lumsden,SWE,1500,0,1500,N/A
41271,141287,Daiso,Tagawa,USA,1500,0,1500,N/A
41272,141288,Brad,Kolowich,USA,1500,0,1500,N/A
41273,141289,Samuel Tyler,Kirk,USA,1500,0,1500,N/A
41274,141290,Daniel,Opaina,CAN,1500,0,1500,N/A
41275,141291,Sunil,Iyer,USA,1500,0,1500,N/A
41276,141292,Juan,Arancibia,CHI,1500,0,1500,N/A
41277,141293,Fred,Rispoli,USA,1500,0,1500,N/A
41278,141294,Rodnell,Collins,USA,1500,0,1500,N/A
41279,141295,Manuel,Neal,USA,1500,0,1500,N/A
41280,141296,Scott,Ross,USA,1500,0,1500,N/A
41281,141297,Lonnie,Manuel,USA,1500,0,1500,N/A
41282,141298,Gaston,Bagnati,ARG,1500,0,1500,N/A
41283,141299,Gerald,Vaisse,FRA,1500,0,1500,N/A
41284,141300,Julien,Arnoulet,FRA,1500,0,1500,N/A
41285,141301,Alexandre,Jourda,FRA,1500,0,1500,N/A
41286,141302,Loic,Morvan,FRA,1500,0,1500,N/A
41287,141303,Jean Philippe,Lami,FRA,1500,0,1500,N/A
41288,141304,Braen,Aneiros Romero,PAN,1500,0,1500,N/A
41289,141305,Diaso,Jagawa,USA,1500,0,1500,N/A
41290,141306,Shaul,Yecheskel,USA,1500,0,1500,N/A
41291,141307,Derick,Spice,USA,1500,0,1500,N/A
41292,141308,Matt,Lennox,USA,1500,0,1500,N/A
41293,141309,Jonathan,Britt,USA,1500,0,1500,N/A
41294,141310,Arash,Bormand,USA,1500,0,1500,N/A
41295,141311,Matthew,Sanger,GBR,1500,0,1500,N/A
41296,141312,Ben,Pearson,GBR,1500,0,1500,N/A
41297,141313,Shaun,Harrop Keenan,NZL,1500,0,1500,N/A
41298,141314,Chris,Lister,GBR,1500,0,1500,N/A
41299,141315,Peter,Shaw,GBR,1500,0,1500,N/A
41300,141316,Mounir,Amar Khodja,ALG,1500,0,1500,N/A
41301,141317,Rabah,Harrad,ALG,1500,0,1500,N/A
41302,141318,Jamal,Ait Ali Yahia,ALG,1500,0,1500,N/A
41303,141319,Faycal,Mahdjoub,ALG,1500,0,1500,N/A
41304,141320,Han,Zhou,CHN,1500,0,1500,N/A
41305,141321,Chong Li,Wang,CHN,1500,0,1500,N/A
41306,141322,Ya Xiong,Li,CHN,1500,0,1500,N/A
41307,141323,Jian Ning,Gong,CHN,1500,0,1500,N/A
41308,141324,Kai,Zhan,CHN,1500,0,1500,N/A
41309,141325,Diogo,Brilhante,POR,1500,0,1500,N/A
41310,141326,Matthew,Fells,GBR,1500,0,1500,N/A
41311,141327,Luis,Carvalho,POR,1500,0,1500,N/A
41312,141328,Antonio,Gomes,BRA,1500,0,1500,N/A
41313,141329,Pedro,Magalhaes,POR,1500,0,1500,N/A
41314,141330,Sergi,Mullor Mainar,ESP,1500,0,1500,N/A
41315,141331,Tiago,Ramos,POR,1500,0,1500,N/A
41316,141332,David,Martinez Garcia,ESP,1500,0,1500,N/A
41317,141333,Hugo,Moura,POR,1500,0,1500,N/A
41318,141334,Mario,Mesquita,POR,1500,0,1500,N/A
41319,141335,Adrian,Garcia Alvarez,ESP,1500,0,1500,N/A
41320,141336,Enrique,Alvarez Porta,ESP,1500,0,1500,N/A
41321,141337,Anatoli,Kotlyarchuk,RUS,1500,0,1500,N/A
41322,141338,Roman,Kubat,CZE,1500,0,1500,N/A
41323,141339,Yevgeny,Kanishchev,RUS,1500,0,1500,N/A
41324,141340,Radu,Roman,ROU,1500,0,1500,N/A
41325,141341,Yildirim,Bozgul,TUR,1500,0,1500,N/A
41326,141342,Simon,Thornewill,GBR,1500,0,1500,N/A
41327,141343,David,Robinson,GBR,1500,0,1500,N/A
41328,141344,Solomon,Koomsom,GHA,1500,0,1500,N/A
41329,141345,Neil,Roskilly,GBR,1500,0,1500,N/A
41330,141346,Wei Li,Ye,CHN,1500,0,1500,N/A
41331,141347,Xingguo,Zhang,CHN,1500,0,1500,N/A
41332,141348,Tian Qiang,Ji,CHN,1500,0,1500,N/A
41333,141349,Tarvio,Jackson,USA,1500,0,1500,N/A
41334,141350,Johannes,Maxelon,GER,1500,0,1500,N/A
41335,141351,Matthias,Can,GER,1500,0,1500,N/A
41336,141352,Andreas,Jarolim,GER,1500,0,1500,N/A
41337,141353,Denis,Minkenberg,GER,1500,0,1500,N/A
41338,141354,Thorsten,Brodt,GER,1500,0,1500,N/A
41339,141355,Luca,De Berardinis,ITA,1500,0,1500,N/A
41340,141356,Lorenzo,Piccirilli,ITA,1500,0,1500,N/A
41341,141357,Patrizio,Marchegiani,ITA,1500,0,1500,N/A
41342,141358,Luca,Padovani,ITA,1500,0,1500,N/A
41343,141359,Marko,Konschake,AUT,1500,0,1500,N/A
41344,141360,Marc,Zuber,SUI,1500,0,1500,N/A
41345,141361,Kouichi,Sakamoto,JPN,1500,0,1500,N/A
41346,141362,Masamichi,Inoue,JPN,1500,0,1500,N/A
41347,141363,Luke,Martin,AUS,1500,0,1500,N/A
41348,141364,Susumu,Kajiya,JPN,1500,0,1500,N/A
41349,141365,Kengo,Imamura,JPN,1500,0,1500,N/A
41350,141366,Hitoshi,Iwamuro,JPN,1500,0,1500,N/A
41351,141367,Yasuo,Sera,JPN,1500,0,1500,N/A
41352,141368,Satoshi,Fujimoto,JPN,1500,0,1500,N/A
41353,141369,Steve,Balshi,USA,1500,0,1500,N/A
41354,141370,Goran,Topalo,CZE,1500,0,1500,N/A
41355,141371,Oscar,Argaez,MEX,1500,0,1500,N/A
41356,141372,Pablo,Arrieta,MEX,1500,0,1500,N/A
41357,141373,Maxime,Le Pivert,FRA,1500,0,1500,N/A
41358,141374,Eun Sik,Jung,KOR,1500,0,1500,N/A
41359,141375,Agustin,Mario,ARG,1500,0,1500,N/A
41360,141376,Matias,Carmona,ARG,1500,0,1500,N/A
41361,141377,Santiago,Martinez Baron,ARG,1500,0,1500,N/A
41362,141378,Fernando,Topa,ARG,1500,0,1500,N/A
41363,141379,Daniel,Kunz,GER,1500,0,1500,N/A
41364,141380,Tomasz,Pasamonik,POL,1500,0,1500,N/A
41365,141381,Stefan,Herzog,AUT,1500,0,1500,N/A
41366,141382,Vladislav,Bouska,RUS,1500,0,1500,N/A
41367,141383,Michael,Schaupp,AUT,1500,0,1500,N/A
41368,141384,Borja,Gomez Martinez,ESP,1500,0,1500,N/A
41369,141385,Juan David,Cano Carrillo,ESP,1500,0,1500,N/A
41370,141386,Diego,Del Campo Criado,ESP,1500,0,1500,N/A
41371,141387,Albert,Tersa San Juan,ESP,1500,0,1500,N/A
41372,141388,Jose Maria,Sole Portero,ESP,1500,0,1500,N/A
41373,141389,Alan,Castillo Campas,ESP,1500,0,1500,N/A
41374,141390,George,Bassadone,GBR,1500,0,1500,N/A
41375,141391,Gerard,Ferrer Garcia,ESP,1500,0,1500,N/A
41376,141392,Enrique,Fernandez De La Puebla,ESP,1500,0,1500,N/A
41377,141393,David,Villar Esquer,ESP,1500,0,1500,N/A
41378,141394,Borja,Tor De Sierra,ESP,1500,0,1500,N/A
41379,141395,Albert,Rodriguez Gonzalez,ESP,1500,0,1500,N/A
41380,141396,Oriol,Balcells Rodriguez,ESP,1500,0,1500,N/A
41381,141397,Gerard,Gras Lizano,ESP,1500,0,1500,N/A
41382,141398,Jordi,Juan Gimenez,ESP,1500,0,1500,N/A
41383,141399,Daniel,Wells,CHI,1500,0,1500,N/A
41384,141400,Marcos,Torralbo Albos,ESP,1500,0,1500,N/A
41385,141401,Eudal,Diaz Duran,ESP,1500,0,1500,N/A
41386,141402,Antonio,Vallecillos Higueras,ESP,1500,0,1500,N/A
41387,141403,Enrico,Alutto,ITA,1500,0,1500,N/A
41388,141404,Norman,Dittes,GER,1500,0,1500,N/A
41389,141405,Michael,Munteanu,ROU,1500,0,1500,N/A
41390,141406,Filip,Frensch,GER,1500,0,1500,N/A
41391,141407,Christian,Hoffmann,GER,1500,0,1500,N/A
41392,141408,Gou,Kuniyama,JPN,1500,0,1500,N/A
41393,141409,Isao,Murakami,JPN,1500,0,1500,N/A
41394,141410,Nelson,Villamizar,USA,1500,0,1500,N/A
41395,141411,Reed,Rubenstein,USA,1500,0,1500,N/A
41396,141412,Hagen,Endler,USA,1500,0,1500,N/A
41397,141413,Carlos,Casely,USA,1500,0,1500,N/A
41398,141414,Andre,Soulier,GER,1500,0,1500,N/A
41399,141415,Ivan,Choo,MAS,1500,0,1500,N/A
41400,141416,Daniel,Amaris,USA,1500,0,1500,N/A
41401,141417,Gustavo,Sancinetti,CAY,1500,0,1500,N/A
41402,141418,Michael Richard,Johnson,USA,1500,0,1500,N/A
41403,141419,Christoph,Berten,GER,1500,0,1500,N/A
41404,141420,Mario,Clarac,VEN,1500,0,1500,N/A
41405,141421,Marzreen,Nazzaruddin,MAS,1500,0,1500,N/A
41406,141422,Cesar,Reyes,CHI,1500,0,1500,N/A
41407,141423,Leandro,Gaich,ARG,1500,0,1500,N/A
41408,141424,Atilio,Barsky,ARG,1500,0,1500,N/A
41409,141425,Santiago,Torres,ARG,1500,0,1500,N/A
41410,141426,Martin,Benitez,PAR,1500,0,1500,N/A
41411,141427,Paolo,Maniglia,ITA,1500,0,1500,N/A
41412,141428,Fabio,Salustri,ITA,1500,0,1500,N/A
41413,141429,Alessandro,Ilardi,ITA,1500,0,1500,N/A
41414,141430,Christian,Sisillo,ITA,1500,0,1500,N/A
41415,141431,Soo Young,Choi,KOR,1500,0,1500,N/A
41416,141432,Nicholas,Bass,ISV,1500,0,1500,N/A
41417,141433,Joseph,Capetillo,USA,1500,0,1500,N/A
41418,141434,William,Jacome,USA,1500,0,1500,N/A
41419,141435,Rj,Murray,USA,1500,0,1500,N/A
41420,141436,Thiago,Cunha,BRA,1500,0,1500,N/A
41421,141437,Frank,Green,USA,1500,0,1500,N/A
41422,141438,Ignacio,Conforti,ARG,1500,0,1500,N/A
41423,141439,Nicolas,Maidana,ARG,1500,0,1500,N/A
41424,141440,Carlos Manuel,Troncoso,ARG,1500,0,1500,N/A
41425,141441,Lucas,Vaira,ARG,1500,0,1500,N/A
41426,141442,Federico,Melo,ARG,1500,0,1500,N/A
41427,141443,Stefano,Galli,ITA,1500,0,1500,N/A
41428,141444,Silviu,Tanasoiu,ROU,1500,0,1500,N/A
41429,141445,Seong Yong,Kim,KOR,1500,0,1500,N/A
41430,141446,Felix,Rothermel,GBR,1500,0,1500,N/A
41431,141447,Brian,Wong,HKG,1500,0,1500,N/A
41432,141448,Justin,Whitford,USA,1500,0,1500,N/A
41433,141449,Peter,Bong,AUS,1500,0,1500,N/A
41434,141450,Marcelo,Gomes,BRA,1500,0,1500,N/A
41435,141451,Adrian,Pelmus,ROU,1500,0,1500,N/A
41436,141452,Julian,Angel,COL,1500,0,1500,N/A
41437,141453,Fausto,Beltrami,ITA,1500,0,1500,N/A
41438,141454,Fernando,Cavalleri,ITA,1500,0,1500,N/A
41439,141455,Igor,Likic,CRO,1500,0,1500,N/A
41440,141456,,,SLO,1500,0,1500,N/A
41441,141457,Darij,Krajnc,SLO,1500,0,1500,N/A
41442,141458,Tine,Pufic,SLO,1500,0,1500,N/A
41443,141459,,,SLO,1500,0,1500,N/A
41444,141460,,,SLO,1500,0,1500,N/A
41445,141461,Patrick,Mersch,GER,1500,0,1500,N/A
41446,141462,Frank,Buffler,GER,1500,0,1500,N/A
41447,141463,Timo,Roshdi,GER,1500,0,1500,N/A
41448,141464,Christian,Loffler,FRA,1500,0,1500,N/A
41449,141465,Sascha,Sroka,GER,1500,0,1500,N/A
41450,141466,,,OMA,1500,0,1500,N/A
41451,141467,Pranav,Sharma,IND,1500,0,1500,N/A
41452,141468,Siddhesh,Sharma,IND,1500,0,1500,N/A
41453,141469,Aayush,Lohia,IND,1500,0,1500,N/A
41454,141470,Ram,Belliappa,IND,1500,0,1500,N/A
41455,141471,Terrell,Thompson,GBR,1500,0,1500,N/A
41456,141472,Viv,Peters,GBR,1500,0,1500,N/A
41457,141473,Andrea,Manara,ITA,1500,0,1500,N/A
41458,141474,Andrej,Simac,SLO,1500,0,1500,N/A
41459,141475,Dennis,Schenck,GER,1500,0,1500,N/A
41460,141476,Tadej,Solar,SLO,1500,0,1500,N/A
41461,141477,Christian,Klam,GER,1500,0,1500,N/A
41462,141478,Jochen,Gieger,GER,1500,0,1500,N/A
41463,141479,Kai,Zufall,GER,1500,0,1500,N/A
41464,141480,Sebastian,Backes,GER,1500,0,1500,N/A
41465,141481,Timo,Goebel,GER,1500,0,1500,N/A
41466,141482,Stefan,Stuparek,GER,1500,0,1500,N/A
41467,141483,Martin,Bouinois,GER,1500,0,1500,N/A
41468,141484,Daniel,Topp,GER,1500,0,1500,N/A
41469,141485,Tim,Gruber,GER,1500,0,1500,N/A
41470,141486,Adolfo,Van Gelderen,ARG,1500,0,1500,N/A
41471,141487,Stefan,Arsovski,MKD,1500,0,1500,N/A
41472,141488,Paiki,Hori,JPN,1500,0,1500,N/A
41473,141489,Michael,Heule,USA,1500,0,1500,N/A
41474,141490,Adam,Horvath,USA,1500,0,1500,N/A
41475,141491,Verjil Beachy,Bedwin,USA,1500,0,1500,N/A
41476,141492,Nick,Hummel,USA,1500,0,1500,N/A
41477,141493,Sean,Dizon,USA,1500,0,1500,N/A
41478,141494,Dustin,Ilic,USA,1500,0,1500,N/A
41479,141495,Francisco,Zepponi,USA,1500,0,1500,N/A
41480,141496,Michael,Moretti,VEN,1500,0,1500,N/A
41481,141497,Andrew,Rosenfeld,USA,1500,0,1500,N/A
41482,141498,Thomas,Knizat,SLO,1500,0,1500,N/A
41483,141499,Marc Andre,Ladouceur,CAN,1500,0,1500,N/A
41484,141500,Carsten,Bernauer,GER,1500,0,1500,N/A
41485,141501,Dominik,Kaufhold,GER,1500,0,1500,N/A
41486,141502,Mario,Lesic,CRO,1500,0,1500,N/A
41487,141503,Marcel,Gerards,NED,1500,0,1500,N/A
41488,141504,Alex,Grendel,NED,1500,0,1500,N/A
41489,141505,Benjamin,Bruil,NED,1500,0,1500,N/A
41490,141506,Bor,Pristavinik,SLO,1500,0,1500,N/A
41491,141507,Tadej,Pucelj,SLO,1500,0,1500,N/A
41492,141508,Peter,Schlamberger,SLO,1500,0,1500,N/A
41493,141509,George,Kokkotas,GRE,1500,0,1500,N/A
41494,141510,Panos,Asderakis,GRE,1500,0,1500,N/A
41495,141511,Kostis,Tsibouris,GRE,1500,0,1500,N/A
41496,141512,Dimitris,Labropoulos,GRE,1500,0,1500,N/A
41497,141513,Giorgos,Balogiannis,GRE,1500,0,1500,N/A
41498,141514,Gregory,Jullien,FRA,1500,0,1500,N/A
41499,141515,Christophe,Sebastiani,FRA,1500,0,1500,N/A
41500,141516,Raoul,Schwark,GER,1500,0,1500,N/A
41501,141517,Ifeanyi,Onienwemu,NGR,1500,0,1500,N/A
41502,141518,Michael,Hengherr,GER,1500,0,1500,N/A
41503,141519,Ian,Kawas,HON,1500,0,1500,N/A
41504,141520,Alexander,Shahab,USA,1500,0,1500,N/A
41505,141521,Brent,Paton,AUS,1500,0,1500,N/A
41506,141522,Dusty,Hall,USA,1500,0,1500,N/A
41507,141523,Michael,Paz,PHI,1500,0,1500,N/A
41508,141524,Marcio,Pepe,BRA,1500,0,1500,N/A
41509,141525,Aswat,Sirohia,USA,1500,0,1500,N/A
41510,141526,Adrian,Gusan,ROU,1500,0,1500,N/A
41511,141527,Paul Michel,Ferrari,PHI,1500,0,1500,N/A
41512,141528,Christian,Tiangco,PHI,1500,0,1500,N/A
41513,141529,Peter,Ralph,AUS,1500,0,1500,N/A
41514,141530,Craig,Mercer,CAN,1500,0,1500,N/A
41515,141531,Ivan,Stankovski,AUS,1500,0,1500,N/A
41516,141532,Matteo,Bigini,ITA,1500,0,1500,N/A
41517,141533,Matteo,Catarsi,ITA,1500,0,1500,N/A
41518,141534,Pierpaolo,Veroni,ITA,1500,0,1500,N/A
41519,141535,Dimitris,Karapiperis,GRE,1500,0,1500,N/A
41520,141536,Alexander,Simon,GER,1500,0,1500,N/A
41521,141537,Lionel,Fabre,FRA,1500,0,1500,N/A
41522,141538,Bertrand,Vigouroux,FRA,1500,0,1500,N/A
41523,141539,Steven,Savino,AUS,1500,0,1500,N/A
41524,141540,Thomas,Rey,FRA,1500,0,1500,N/A
41525,141541,Tomas,Kasaj,SVK,1500,0,1500,N/A
41526,141542,Bertrand,Masse,FRA,1500,0,1500,N/A
41527,141543,Justin,Coupe,USA,1500,0,1500,N/A
41528,141544,Scotty J,Scott,USA,1500,0,1500,N/A
41529,141545,Ryan,Edlefsen,USA,1500,0,1500,N/A
41530,141546,Dan,Stankovic,CAN,1500,0,1500,N/A
41531,141547,Steven,Goulet,CAN,1500,0,1500,N/A
41532,141548,Frances,Charest,CAN,1500,0,1500,N/A
41533,141549,Hiroud,Akhavan,CAN,1500,0,1500,N/A
41534,141550,Sylvain,Malette,CAN,1500,0,1500,N/A
41535,141551,Alexandre,Malka,CAN,1500,0,1500,N/A
41536,141552,Randall,Walz,USA,1500,0,1500,N/A
41537,141553,Jeremy,Moyer,USA,1500,0,1500,N/A
41538,141554,Garbo,Merpen,TUR,1500,0,1500,N/A
41539,141555,Berk,Nazli,TUR,1500,0,1500,N/A
41540,141556,Oguz,Ciloglu,TUR,1500,0,1500,N/A
41541,141557,Aydin,Turan,TUR,1500,0,1500,N/A
41542,141558,Evren,Turan,TUR,1500,0,1500,N/A
41543,141559,Diego,Castillo Salazar,ESP,1500,0,1500,N/A
41544,141560,Jose,Carbonell Fons,ESP,1500,0,1500,N/A
41545,141561,Ricardo,Escudero Cubero,ESP,1500,0,1500,N/A
41546,141562,Adrian,Plaza Bernal,ESP,1500,0,1500,N/A
41547,141563,David,Paichadze,GEO,1500,0,1500,N/A
41548,141564,Edgar,Simonyan,GEO,1500,0,1500,N/A
41549,141565,Levan,Loria,GEO,1500,0,1500,N/A
41550,141566,Shota,Pargalava,GEO,1500,0,1500,N/A
41551,141567,Nodar,Asatiani,GEO,1500,0,1500,N/A
41552,141568,Gurami,Gotua,GEO,1500,0,1500,N/A
41553,141569,Zurab,Jvarsheishvil,GEO,1500,0,1500,N/A
41554,141570,Vakhtang,Mumladze,GEO,1500,0,1500,N/A
41555,141571,Lionel,Calderini,FRA,1500,0,1500,N/A
41556,141572,Daniel,Pedrero Zornoza,ESP,1500,0,1500,N/A
41557,141573,Anthony,Fequant,FRA,1500,0,1500,N/A
41558,141574,David,Voravongsa,FRA,1500,0,1500,N/A
41559,141575,Sven,Wallraf,GER,1500,0,1500,N/A
41560,141576,Patrick,Lukas,GER,1500,0,1500,N/A
41561,141577,Srdjan,Djogovic,YUG,1500,0,1500,N/A
41562,141578,Philipp,Stompfe,GER,1500,0,1500,N/A
41563,141579,Petr,Stepanek,CZE,1500,0,1500,N/A
41564,141580,Sebastian,Metz,GER,1500,0,1500,N/A
41565,141581,Kevin,Braun,USA,1500,0,1500,N/A
41566,141582,Andrew,Metzler,USA,1500,0,1500,N/A
41567,141583,Steve,Trifletti,USA,1500,0,1500,N/A
41568,141584,Chris,Guido,USA,1500,0,1500,N/A
41569,141585,Stephen,Nolen,USA,1500,0,1500,N/A
41570,141586,Alex,Albu,USA,1500,0,1500,N/A
41571,141587,Nick,Hegarty,USA,1500,0,1500,N/A
41572,141588,Mac,Burke,USA,1500,0,1500,N/A
41573,141589,Michael,Moses,USA,1500,0,1500,N/A
41574,141590,Cary,Ross,USA,1500,0,1500,N/A
41575,141591,Alfredo,Villeverde,URU,1500,0,1500,N/A
41576,141592,Luke,Andreae,USA,1500,0,1500,N/A
41577,141593,Joe,Singletary,USA,1500,0,1500,N/A
41578,141594,Nick,Buscaglia,USA,1500,0,1500,N/A
41579,141595,Sam,Davidson,USA,1500,0,1500,N/A
41580,141596,Kevin,Otto,USA,1500,0,1500,N/A
